946807451	20200916	202009	2020	2020.7014	INDGOVAGR	SHARAD PAWAR	IND					GOV	AGR		JUD	SUPREME COURT						JUD			1	020	020	02	1	3.0	8	1	8	-2.83687943262411	4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	20200916	https://indianexpress.com/article/cities/mumbai/maharashtra-obc-leaders-warn-of-stir-if-dhangar-quota-promise-not-met-6597639/
946807452	20200916	202009	2020	2020.7014	INDGOVAGR	SHARAD PAWAR	IND					GOV	AGR		JUD	SUPREME COURT						JUD			1	020	020	02	1	3.0	2	1	2	-2.83687943262411	4	Dhangar, Madhya Pradesh, India	IN	IN35	24.0911	78.3327	10449471	4	Dhangar, Madhya Pradesh, India	IN	IN35	24.0911	78.3327	10449471	4	Dhangar, Madhya Pradesh, India	IN	IN35	24.0911	78.3327	10449471	20200916	https://indianexpress.com/article/cities/mumbai/maharashtra-obc-leaders-warn-of-stir-if-dhangar-quota-promise-not-met-6597639/
946807560	20200916	202009	2020	2020.7014	JUD	LAWYER						JUD			GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	5	1	5	-3.11111111111111	4	Bandra, Maharashtra, India	IN	IN16	19.0667	72.8333	82619	4	Bandra, Maharashtra, India	IN	IN16	19.0667	72.8333	82619	4	Bandra, Maharashtra, India	IN	IN16	19.0667	72.8333	82619	20200916	https://indianexpress.com/article/cities/mumbai/amid-coastal-reclamation-2000-sq-metre-foreshore-off-juhu-beach-goes-under-water-6597648/
946807563	20200916	202009	2020	2020.7014	JUD	LAWYER						JUD			GOV	GOVERNMENT						GOV			0	090	090	09	2	-2.0	5	1	5	-3.11111111111111	4	Bandra, Maharashtra, India	IN	IN16	19.0667	72.8333	82619	4	Bandra, Maharashtra, India	IN	IN16	19.0667	72.8333	82619	4	Bandra, Maharashtra, India	IN	IN16	19.0667	72.8333	82619	20200916	https://indianexpress.com/article/cities/mumbai/amid-coastal-reclamation-2000-sq-metre-foreshore-off-juhu-beach-goes-under-water-6597648/
946807641	20200916	202009	2020	2020.7014	LEG	CONGRESS						LEG													0	112	112	11	3	-2.0	10	1	10	-5.34521158129176	4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Bombay, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200916	https://indianexpress.com/article/cities/mumbai/deshmukh-asks-cops-to-reopen-probe-into-assault-on-ex-armyman-by-bjp-mp-in-2016-6597640/
946807720	20200916	202009	2020	2020.7014	MED	MEDIA						MED													1	110	110	11	3	-2.0	10	1	10	-3.05676855895197	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200916	https://timesofindia.indiatimes.com/india/hunt-news-not-women-activists-celebs-to-media/articleshow/78137792.cms
946807736	20200916	202009	2020	2020.7014	MED	MEDIA						MED			ELI	ACTOR						ELI			1	111	111	11	3	-2.0	1	1	1	-3.05676855895197	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200916	https://timesofindia.indiatimes.com/india/hunt-news-not-women-activists-celebs-to-media/articleshow/78137792.cms
946808113	20200916	202009	2020	2020.7014	SPY	INTELLIGENCE						SPY													1	125	125	12	3	-5.0	5	1	5	-0.28787333573228	4	Gandhinagar, Gujarat, India	IN	IN09	23.2167	72.6833	-2095816	0							4	Gandhinagar, Gujarat, India	IN	IN09	23.2167	72.6833	-2095816	20200916	https://indianexpress.com/article/cities/ahmedabad/former-home-minister-gordhan-zadafia-regret-quitting-bjp-6597706/
946808114	20200916	202009	2020	2020.7014	SPY	INTELLIGENCE						SPY													1	125	125	12	3	-5.0	5	1	5	-0.28787333573228	4	Valsad, Gujarat, India	IN	IN09	20.6333	72.9333	-2114154	0							4	Valsad, Gujarat, India	IN	IN09	20.6333	72.9333	-2114154	20200916	https://indianexpress.com/article/cities/ahmedabad/former-home-minister-gordhan-zadafia-regret-quitting-bjp-6597706/
946808337	20200916	202009	2020	2020.7014	USA	THE US	USA								BUS	SERVER						BUS			0	043	043	04	1	2.8	10	1	10	-1.54241645244216	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200916	https://www.warc.com/newsandopinion/news/what-oracles-tiktok-deal-means/44102
946809265	20200916	202009	2020	2020.7014											BUS	COMPANY						BUS			1	040	040	04	1	1.0	10	1	10	1.37693631669535	0							1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200916	https://www.dealstreetasia.com/stories/softbank-delhivery-ipo-207095/
946809542	20200916	202009	2020	2020.7014	BUS	COMPANY						BUS													1	010	010	01	1	0.0	132	14	132	1.33463576648486	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200916	https://www.dealstreetasia.com/stories/softbank-delhivery-ipo-207095/
946809556	20200916	202009	2020	2020.7014	BUS	COMPANY						BUS													1	040	040	04	1	1.0	227	57	227	-1.89970800999548	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200916	https://www.dealstreetasia.com/stories/softbank-delhivery-ipo-207095/
946809664	20200916	202009	2020	2020.7014	CHN	CHINESE	CHN								KHM	CAMBODIA	KHM								1	061	061	06	2	6.4	6	1	6	-4.86187845303867	1	China	CH	CH	35	105	CH	1	Cambodia	CB	CB	13	105	CB	1	India	IN	IN	20	77	IN	20200916	https://www.timesnownews.com/business-economy/industry/article/how-china-dumps-its-products-in-india/653146
946809665	20200916	202009	2020	2020.7014	CHN	CHINA	CHN								KHM	CAMBODIA	KHM								1	061	061	06	2	6.4	2	1	2	-4.86187845303867	1	China	CH	CH	35	105	CH	1	India	IN	IN	20	77	IN	1	China	CH	CH	35	105	CH	20200916	https://www.timesnownews.com/business-economy/industry/article/how-china-dumps-its-products-in-india/653146
946809668	20200916	202009	2020	2020.7014	CHN	CHINA	CHN								SGP	SINGAPORE	SGP								1	061	061	06	2	6.4	4	1	4	-4.86187845303867	1	China	CH	CH	35	105	CH	1	India	IN	IN	20	77	IN	1	China	CH	CH	35	105	CH	20200916	https://www.timesnownews.com/business-economy/industry/article/how-china-dumps-its-products-in-india/653146
946809669	20200916	202009	2020	2020.7014	CHN	CHINESE	CHN								SGP	SINGAPORE	SGP								1	061	061	06	2	6.4	6	1	6	-4.86187845303867	1	China	CH	CH	35	105	CH	1	Singapore	SN	SN	1.366667	103.8	SN	1	India	IN	IN	20	77	IN	20200916	https://www.timesnownews.com/business-economy/industry/article/how-china-dumps-its-products-in-india/653146
946809858	20200916	202009	2020	2020.7014	EDU	PROFESSOR						EDU													0	020	020	02	1	3.0	9	2	9	2.72913695846952	4	Madras, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	0							4	Madras, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	20200916	http://www.itnewsonline.com/globenewswire/US-Based-RICOVR-Healthcare-and-IIT-Madras-Receive-Ignition-Grants-Award-for-COVID-19-Diagnostic-Device/7654
946809905	20200916	202009	2020	2020.7014	EDU	PROFESSOR						EDU			IND	MADRAS	IND								0	110	110	11	3	-2.0	2	1	2	4.49541284403669	1	United States	US	US	39.828175	-98.5795	US	1	United States	US	US	39.828175	-98.5795	US	4	Madras, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	20200916	http://www.itnewsonline.com/globenewswire/US-Based-RICOVR-Healthcare-and-IIT-Madras-Receive-Ignition-Grants-Award-for-COVID-19-Diagnostic-Device/7654
946810112	20200916	202009	2020	2020.7014	GOV	GOVERNMENT						GOV			IND	DELHI	IND								1	100	100	10	3	-5.0	14	5	14	-1.76881068307229	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200916	https://www.siasat.com/ahpi-mulls-legal-options-against-delhi-govt-order-reserving-80-icu-beds-for-covid-patients-1974663/
946810212	20200916	202009	2020	2020.7014	HLH	HOSPITAL						HLH													1	020	020	02	1	3.0	42	5	42	-3.95460882488915	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200916	https://www.siasat.com/ahpi-mulls-legal-options-against-delhi-govt-order-reserving-80-icu-beds-for-covid-patients-1974663/
946810220	20200916	202009	2020	2020.7014	HLH	HOSPITAL						HLH			GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	8	2	8	-5.28349590243802	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200916	https://www.siasat.com/ahpi-mulls-legal-options-against-delhi-govt-order-reserving-80-icu-beds-for-covid-patients-1974663/
946810224	20200916	202009	2020	2020.7014	IDN	INDONESIA	IDN																		0	172	172	17	4	-5.0	2	1	2	-0.70323488045007	1	India	IN	IN	20	77	IN	0							1	Indonesia	ID	ID	-5	120	ID	20200916	https://www.cbc.ca/kidsnews/post/trumps-deadline-to-ban-tiktok-is-only-5-days-away
946810242	20200916	202009	2020	2020.7014	IGOSASSAA	SAARC	SAS	SAA				IGO													0	010	010	01	1	0.0	10	1	10	-0.66577896138482	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200916	https://island.lk/a-proposal-for-a-new-paradigm-in-foreign-policy-for-sri-lanka/
946810254	20200916	202009	2020	2020.7014	IND	ASSAM	IND																		1	020	020	02	1	3.0	8	2	8	-4.45416321556504	4	Gauhati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	0							4	Gauhati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	20200916	https://www.indiaspend.com/assam-oilfield-fire-wildlife-institute-wants-review-of-eco-clearances-rti-shows/
946810255	20200916	202009	2020	2020.7014	IND	ASSAM	IND																		1	020	020	02	1	3.0	3	1	3	-4.51272203552569	4	Lohit, India (general), India	IN	IN00	27.8	95.4667	-2102749	0							4	Lohit, India (general), India	IN	IN00	27.8	95.4667	-2102749	20200916	https://www.indiaspend.com/assam-oilfield-fire-wildlife-institute-wants-review-of-eco-clearances-rti-shows/
946810257	20200916	202009	2020	2020.7014	IND	ASSAM	IND								GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	7	1	7	-4.51272203552569	4	Gauhati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	4	Gauhati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	4	Gauhati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	20200916	https://www.indiaspend.com/assam-oilfield-fire-wildlife-institute-wants-review-of-eco-clearances-rti-shows/
946810258	20200916	202009	2020	2020.7014	IND	ASSAM	IND								GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	3	1	3	-4.51272203552569	4	Lohit, India (general), India	IN	IN00	27.8	95.4667	-2102749	4	Lohit, India (general), India	IN	IN00	27.8	95.4667	-2102749	4	Lohit, India (general), India	IN	IN00	27.8	95.4667	-2102749	20200916	https://www.indiaspend.com/assam-oilfield-fire-wildlife-institute-wants-review-of-eco-clearances-rti-shows/
946810259	20200916	202009	2020	2020.7014	IND	NEW DELHI	IND								INDGOV	DELHI	IND					GOV			1	100	100	10	3	-5.0	2	1	2	-5.4140127388535	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200916	https://www.siasat.com/ahpi-mulls-legal-options-against-delhi-govt-order-reserving-80-icu-beds-for-covid-patients-1974663/
946810310	20200916	202009	2020	2020.7014	ITA	ITALY	ITA								JPN	JAPAN	JPN								0	043	043	04	1	2.8	2	1	2	-1.48796498905908	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	1	Japan	JA	JA	36	138	JA	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20200916	http://www.lankaweb.com/news/items/2020/09/15/erasing-the-eelam-victory-part-17-c7/
946810315	20200916	202009	2020	2020.7014	JORELI	HASSAN	JOR					ELI													1	010	010	01	1	0.0	10	1	10	-6.36042402826855	4	Pulwama, Jammu and Kashmir, India	IN	IN12	33.8833	74.9167	-2108339	0							4	Pulwama, Jammu and Kashmir, India	IN	IN12	33.8833	74.9167	-2108339	20200916	https://thekashmirimages.com/2020/09/16/2-militant-associates-held-in-pulwama-rs-6-lakh-seized/
946810320	20200916	202009	2020	2020.7014	JPN	JAPAN	JPN								ITA	ITALY	ITA								0	042	042	04	1	1.9	2	1	2	-1.48796498905908	1	Japan	JA	JA	36	138	JA	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	20200916	http://www.lankaweb.com/news/items/2020/09/15/erasing-the-eelam-victory-part-17-c7/
946810608	20200916	202009	2020	2020.7014	NGOHRIAMN	AMNESTY INTERNATIONAL		AMN				NGO	HRI		LKA	SRI LANKA	LKA								0	010	010	01	1	0.0	2	1	2	-1.48796498905908	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	4	Colombo, Western, Sri Lanka	CE	CE36	6.93194	79.8478	-2214877	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	20200916	http://www.lankaweb.com/news/items/2020/09/15/erasing-the-eelam-victory-part-17-c7/
946810609	20200916	202009	2020	2020.7014	NGOHRIAMN	AMNESTY INTERNATIONAL		AMN				NGO	HRI		LKA	SRI LANKA	LKA								0	010	010	01	1	0.0	6	1	6	-1.48796498905908	5	Kerala, Kerala, India	IN	IN13	10	76.5	-2100307	4	Colombo, Western, Sri Lanka	CE	CE36	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	6.93194	79.8478	-2214877	20200916	http://www.lankaweb.com/news/items/2020/09/15/erasing-the-eelam-victory-part-17-c7/
946810957	20200916	202009	2020	2020.7014	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	139	139	13	3	-7.0	2	1	2	-0.70323488045007	1	India	IN	IN	20	77	IN	1	Canada	CA	CA	60	-96	CA	1	Canada	CA	CA	60	-96	CA	20200916	https://www.cbc.ca/kidsnews/post/trumps-deadline-to-ban-tiktok-is-only-5-days-away
946811794	20200916	202009	2020	2020.7014											CHN	CHINA	CHN								1	130	130	13	3	-4.4	9	1	9	-1.59857904085258	0							4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200916	https://www.freepressjournal.in/india/ladakh-in-pieces-still-quest-for-peace
946811802	20200916	202009	2020	2020.7014											CVL	VILLAGE						CVL			0	040	040	04	1	1.0	4	1	4	-1.78217821782178	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200916	https://www.seattlemet.com/health-and-wellness/2020/09/how-bill-gates-became-our-covid-19-oracle
946811803	20200916	202009	2020	2020.7014											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	-2.46913580246913	0							4	Kalavad, Gujarat, India	IN	IN09	22.2167	70.3833	-2099106	4	Kalavad, Gujarat, India	IN	IN09	22.2167	70.3833	-2099106	20200916	https://timesofindia.indiatimes.com/city/rajkot/two-more-children-drown-in-rain-battered-kalavad-taluka/articleshow/78133907.cms
946811817	20200916	202009	2020	2020.7014											EDU	COLLEGE						EDU			1	040	040	04	1	1.0	4	1	4	2.02429149797571	0							4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200916	https://timesofindia.indiatimes.com/city/rajkot/sikkimese-warrior-doctor-stays-put-to-fight-covid-19-spread-in-rajkot/articleshow/78133873.cms
946811823	20200916	202009	2020	2020.7014											ELI	ACTOR						ELI			1	020	020	02	1	3.0	4	1	4	-6.16797900262467	0							4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	4	Shiv, Rajasthan, India	IN	IN24	26.1833	71.25	-2111141	20200916	https://www.freepressjournal.in/analysis/apply-closure-to-kangana-sena-spat
946811861	20200916	202009	2020	2020.7014											INDCVL	BIHAR	IND					CVL			0	040	040	04	1	1.0	2	1	2	-1.78217821782178	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200916	https://www.seattlemet.com/health-and-wellness/2020/09/how-bill-gates-became-our-covid-19-oracle
946811862	20200916	202009	2020	2020.7014											INDEDU	RAJKOT	IND					EDU			1	040	040	04	1	1.0	6	1	6	2.02429149797571	0							4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200916	https://timesofindia.indiatimes.com/city/rajkot/sikkimese-warrior-doctor-stays-put-to-fight-covid-19-spread-in-rajkot/articleshow/78133873.cms
946812126	20200916	202009	2020	2020.7014	BUS	EXPORTER						BUS			GOV	AUTHORITIES						GOV			1	100	100	10	3	-5.0	2	1	2	-2.83505154639175	4	Nasik, Maharashtra, India	IN	IN16	20.3333	73.8833	-2114180	4	Nasik, Maharashtra, India	IN	IN16	20.3333	73.8833	-2114180	4	Nasik, Maharashtra, India	IN	IN16	20.3333	73.8833	-2114180	20200916	https://timesofindia.indiatimes.com/city/kolkata/25k-tonne-onions-stranded-on-bangla-border-exporters-at-dgft-door/articleshow/78137201.cms
946812167	20200916	202009	2020	2020.7014	CAN	CANADA	CAN								INDCVL	BIHAR	IND					CVL			0	040	040	04	1	1.0	2	1	2	-1.78217821782178	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Vancouver, British Columbia, Canada	CA	CA02	49.25	-123.133	-575268	20200916	https://www.seattlemet.com/health-and-wellness/2020/09/how-bill-gates-became-our-covid-19-oracle
946812197	20200916	202009	2020	2020.7014	CHN	CHINA	CHN								GOVMIL	DEFENCE MINIST						GOV	MIL		1	120	120	12	3	-4.0	1	1	1	-1.59857904085258	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200916	https://www.freepressjournal.in/india/ladakh-in-pieces-still-quest-for-peace
946812214	20200916	202009	2020	2020.7014	COP	POLICE						COP													1	010	010	01	1	0.0	10	1	10	-9.99999999999999	4	Mankhurd, Maharashtra, India	IN	IN16	19.05	72.9333	-2103902	0							4	Mankhurd, Maharashtra, India	IN	IN16	19.05	72.9333	-2103902	20200916	https://www.freepressjournal.in/mumbai/sanitization-worker-molests-minor-at-covid-centre-in-mumbai
946812236	20200916	202009	2020	2020.7014	COP	POLICE						COP			CRM	PAEDOPHILE						CRM			1	173	173	17	4	-5.0	4	1	4	-7.96019900497512	4	Mahila, Rajasthan, India	IN	IN24	28.9842	74.3117	11432555	4	Mahila, Rajasthan, India	IN	IN24	28.9842	74.3117	11432555	4	Mahila, Rajasthan, India	IN	IN24	28.9842	74.3117	11432555	20200916	https://timesofindia.indiatimes.com/city/rajkot/labourer-held-for-molesting-three-children/articleshow/78133250.cms
946812277	20200916	202009	2020	2020.7014	CVL	VILLAGE						CVL													1	012	012	01	1	-0.4	5	1	5	-2.17391304347826	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200916	https://www.freepressjournal.in/mumbai/need-dedicated-road-from-sea-worli-koliwada-villagers
946812282	20200916	202009	2020	2020.7014	CVL	VILLAGE						CVL													0	040	040	04	1	1.0	4	1	4	-1.78217821782178	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200916	https://www.seattlemet.com/health-and-wellness/2020/09/how-bill-gates-became-our-covid-19-oracle
946812283	20200916	202009	2020	2020.7014	CVL	VILLAGE						CVL													1	043	043	04	1	2.8	10	1	10	-2.46913580246913	4	Kalavad, Gujarat, India	IN	IN09	22.2167	70.3833	-2099106	0							4	Kalavad, Gujarat, India	IN	IN09	22.2167	70.3833	-2099106	20200916	https://timesofindia.indiatimes.com/city/rajkot/two-more-children-drown-in-rain-battered-kalavad-taluka/articleshow/78133907.cms
946812316	20200916	202009	2020	2020.7014	CVL	NEIGHBOURHOOD						CVL			IND	UTTAR PRADESH	IND								1	112	112	11	3	-2.0	6	1	6	-7.96019900497512	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	20200916	https://timesofindia.indiatimes.com/city/rajkot/labourer-held-for-molesting-three-children/articleshow/78133250.cms
946812368	20200916	202009	2020	2020.7014	EDU	COLLEGE						EDU													1	040	040	04	1	1.0	4	1	4	2.02429149797571	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	0							4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200916	https://timesofindia.indiatimes.com/city/rajkot/sikkimese-warrior-doctor-stays-put-to-fight-covid-19-spread-in-rajkot/articleshow/78133873.cms
946812435	20200916	202009	2020	2020.7014	ELIMIL	RETIRED						ELI	MIL												1	111	111	11	3	-2.0	3	1	3	-6.16797900262467	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200916	https://www.freepressjournal.in/analysis/apply-closure-to-kangana-sena-spat
946812455	20200916	202009	2020	2020.7014	GBR	UNITED KINGDOM	GBR																		1	1014	101	10	3	-5.0	220	21	220	-3.78604388567235	4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	0							4	Pune, Maharashtra, India	IN	IN16	18.5333	73.8667	-2108361	20200916	https://www.ndtv.com/india-news/serum-institute-gets-nod-to-resume-oxford-covid-19-vaccine-trial-in-india-2296002
946812511	20200916	202009	2020	2020.7014	GOV	GOVERNANCE						GOV													1	080	080	08	2	5.0	58	6	58	-1.54961501123413	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	0							4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	20200916	https://www.business-standard.com/article/current-affairs/revived-grass-root-democracy-in-j-k-despite-attempts-to-derail-it-india-120091600011_1.html
946812537	20200916	202009	2020	2020.7014	GOV	GOVERNMENT						GOV			BUS	MANUFACTURER						BUS			0	0311	031	03	1	5.2	5	1	5	-0.4004004004004	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200916	https://www.freepressjournal.in/analysis/india-must-seize-chance-to-become-atma-nirbhar
946812596	20200916	202009	2020	2020.7014	GOV	FOREIGN MINIST						GOV			RUS	MOSCOW	RUS								1	042	042	04	1	1.9	6	3	6	-1.10449240625775	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20200916	https://www.freepressjournal.in/india/ladakh-in-pieces-still-quest-for-peace
946812637	20200916	202009	2020	2020.7014	GOVEDU	EDUCATION MINIST						GOV	EDU		HLH	DOCTOR						HLH			1	042	042	04	1	1.9	4	1	4	-0.93457943925234	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200916	https://timesofindia.indiatimes.com/city/rajkot/three-doctors-flown-in-from-abad-to-check-bharadwajs-condition/articleshow/78134058.cms
946812657	20200916	202009	2020	2020.7014	HLH	DOCTOR						HLH													1	090	090	09	2	-2.0	1	1	1	-0.93457943925234	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	0							4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200916	https://timesofindia.indiatimes.com/city/rajkot/three-doctors-flown-in-from-abad-to-check-bharadwajs-condition/articleshow/78134058.cms
946812660	20200916	202009	2020	2020.7014	HLH	DOCTOR						HLH			GOVEDU	EDUCATION MINIST						GOV	EDU		1	043	043	04	1	2.8	4	1	4	-0.93457943925234	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200916	https://timesofindia.indiatimes.com/city/rajkot/three-doctors-flown-in-from-abad-to-check-bharadwajs-condition/articleshow/78134058.cms
946812661	20200916	202009	2020	2020.7014	HLH	DOCTOR						HLH			IND	RAJKOT	IND								1	042	042	04	1	1.9	2	1	2	-0.93457943925234	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200916	https://timesofindia.indiatimes.com/city/rajkot/three-doctors-flown-in-from-abad-to-check-bharadwajs-condition/articleshow/78134058.cms
946812662	20200916	202009	2020	2020.7014	HLH	DOCTOR						HLH			IND	RAJKOT	IND								1	043	043	04	1	2.8	6	1	6	-0.93457943925234	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200916	https://timesofindia.indiatimes.com/city/rajkot/three-doctors-flown-in-from-abad-to-check-bharadwajs-condition/articleshow/78134058.cms
946812670	20200916	202009	2020	2020.7014	HLH	DOCTOR						HLH			guj	GUJARATI			guj						1	040	040	04	1	1.0	4	1	4	2.02429149797571	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200916	https://timesofindia.indiatimes.com/city/rajkot/sikkimese-warrior-doctor-stays-put-to-fight-covid-19-spread-in-rajkot/articleshow/78133873.cms
946812675	20200916	202009	2020	2020.7014	IND	RAJKOT	IND								CRM	PAEDOPHILE						CRM			1	173	173	17	4	-5.0	4	1	4	-7.96019900497512	4	Mahila, Rajasthan, India	IN	IN24	28.9842	74.3117	11432555	4	Mahila, Rajasthan, India	IN	IN24	28.9842	74.3117	11432555	4	Mahila, Rajasthan, India	IN	IN24	28.9842	74.3117	11432555	20200916	https://timesofindia.indiatimes.com/city/rajkot/labourer-held-for-molesting-three-children/articleshow/78133250.cms
