949034188	20200928	202009	2020	2020.7342	ELI	ACTOR						ELI			ITA	ITALY	ITA								0	061	061	06	2	6.4	30	5	30	-0.523674271665544	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200928	https://www.livemint.com/industry/media/from-elbow-hi-to-separate-entry-exit-points-how-amitabh-bachchan-is-shooting-kbc-amid-covid-11601284127572.html
949034304	20200928	202009	2020	2020.7342	GOV	GOVERNMENT						GOV													0	010	010	01	1	0.0	10	1	10	-5.28109028960818	4	Indiranagar, Tamil Nadu, India	IN	IN25	12.9967	80.2531	9087100	0							4	Indiranagar, Tamil Nadu, India	IN	IN25	12.9967	80.2531	9087100	20200928	https://www.newindianexpress.com/cities/bengaluru/2020/sep/28/home-isolation-key-factor-in-covid-19-caseload-spurt-in-bengaluru-2202756.html
949034309	20200928	202009	2020	2020.7342	GOV	AUTHORITIES						GOV													1	020	020	02	1	3.0	10	1	10	-1.98019801980198	4	Kalyan, Maharashtra, India	IN	IN16	19.25	73.15	-2099261	0							4	Kalyan, Maharashtra, India	IN	IN16	19.25	73.15	-2099261	20200928	https://www.mid-day.com/articles/mumbai-patients-find-worms-in-dinner-served-at-kalyan-s-covid-centre/23011234
949034310	20200928	202009	2020	2020.7342	GOV	MINISTRY						GOV													1	020	020	02	1	3.0	23	5	23	0.327918360043802	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	0							5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	20200928	https://www.financialexpress.com/lifestyle/health/coronavirus-recoveries-gather-pace-in-india-10-lakh-recover-in-just-11-days/2093327/
949034313	20200928	202009	2020	2020.7342	GOV	GOVERNMENT						GOV													0	0234	023	02	1	3.4	4	1	4	0.0857632933104697	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200928	https://www.financialexpress.com/lifestyle/travel-tourism/from-kolkata-to-vadodara-people-appeal-to-govt-to-connect-patna-collectorate-with-tourism-2/2093294/
949034322	20200928	202009	2020	2020.7342	GOV	ELECTION COMMISSION						GOV													1	043	043	04	1	2.8	10	1	10	-2.63157894736842	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	0							5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	20200928	http://www.governancenow.com/views/columns/is-china-gearing-up-for-conflict-with-india
949034325	20200928	202009	2020	2020.7342	GOV	GOVERNMENT						GOV													0	051	051	05	1	3.4	4	1	4	3.15789473684211	4	Madras, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	0							4	Madras, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	20200928	https://www.newindianexpress.com/cities/chennai/2020/sep/28/little-bengal-in-chennai-comes-alive-with-sombre-durga-pujo-2202685.html
949034342	20200928	202009	2020	2020.7342	GOV	GOVERNMENT						GOV													0	100	100	10	3	-5.0	5	1	5	-5.28109028960818	4	Indiranagar, Tamil Nadu, India	IN	IN25	12.9967	80.2531	9087100	0							4	Indiranagar, Tamil Nadu, India	IN	IN25	12.9967	80.2531	9087100	20200928	https://www.newindianexpress.com/cities/bengaluru/2020/sep/28/home-isolation-key-factor-in-covid-19-caseload-spurt-in-bengaluru-2202756.html
949034363	20200928	202009	2020	2020.7342	GOV	PRIME MINISTER						GOV													0	190	190	19	4	-10.0	2	1	2	1.39634801288936	4	Baluni, Uttaranchal, India	IN	IN39	29.9906	78.6794	6241123	0							4	Baluni, Uttaranchal, India	IN	IN39	29.9906	78.6794	6241123	20200928	https://www.moneycontrol.com/news/india/bjps-new-team-under-jp-nadda-a-mix-of-short-and-long-term-goals-in-mind-5894561.html
949034365	20200928	202009	2020	2020.7342	GOV	GOVERNMENT						GOV													0	193	193	19	4	-10.0	35	6	35	-0.725412567428417	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200928	https://www.livemint.com/industry/media/from-elbow-hi-to-separate-entry-exit-points-how-amitabh-bachchan-is-shooting-kbc-amid-covid-11601284127572.html
949034390	20200928	202009	2020	2020.7342	GOV	PRESIDENT						GOV			COP	POLICE						COP			1	140	140	14	3	-6.5	1	1	1	-4.90909090909091	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Rajghat, Uttar Pradesh, India	IN	IN36	24.8366	78.4326	10449211	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200928	https://www.newindianexpress.com/cities/delhi/2020/sep/28/farm-laws-protest-delhi-congress-chief-workers-detained-iyc-activists-set-tractor-on-fireat-india-gate-2202913.html
949034391	20200928	202009	2020	2020.7342	GOV	PRESIDENT						GOV			COP	POLICE						COP			1	140	140	14	3	-6.5	1	1	1	-4.90909090909091	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Rajghat, Uttar Pradesh, India	IN	IN36	24.8366	78.4326	10449211	4	Rajghat, Uttar Pradesh, India	IN	IN36	24.8366	78.4326	10449211	20200928	https://www.newindianexpress.com/cities/delhi/2020/sep/28/farm-laws-protest-delhi-congress-chief-workers-detained-iyc-activists-set-tractor-on-fireat-india-gate-2202913.html
949034392	20200928	202009	2020	2020.7342	GOV	ADMINISTRATION						GOV			CVL	TOURIST						CVL			0	020	020	02	1	3.0	4	1	4	0.0857632933104697	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200928	https://www.financialexpress.com/lifestyle/travel-tourism/from-kolkata-to-vadodara-people-appeal-to-govt-to-connect-patna-collectorate-with-tourism-2/2093294/
949034400	20200928	202009	2020	2020.7342	GOV	CHIEF MINISTER						GOV			EDU	STUDENT						EDU			1	051	051	05	1	3.4	10	1	10	-3.52941176470588	4	Guwahati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	4	Guwahati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	4	Guwahati, Assam, India	IN	IN03	26.1833	91.7333	-2096059	20200928	https://www.sentinelassam.com/north-east-india-news/assam-news/assam-students-body-donates-money-for-flood-relief-to-cm-sonowal-lauded-504030
949034417	20200928	202009	2020	2020.7342	GOV	SOLICITOR GENERAL						GOV			JUD	SUPREME COURT						JUD			1	010	010	01	1	0.0	10	2	10	-3.84979657722653	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200928	https://www.ndtv.com/business/loan-moratorium-case-hearing-top-court-allows-centre-to-submit-loan-moratorium-plan-on-october-5-2301991
949034444	20200928	202009	2020	2020.7342	GOV	PRIME MINISTER						GOV			NGOUSAJEW	AMIT	USA			JEW		NGO			0	190	190	19	4	-10.0	8	1	8	1.39634801288936	4	Baluni, Uttaranchal, India	IN	IN39	29.9906	78.6794	6241123	4	Baluni, Uttaranchal, India	IN	IN39	29.9906	78.6794	6241123	4	Baluni, Uttaranchal, India	IN	IN39	29.9906	78.6794	6241123	20200928	https://www.moneycontrol.com/news/india/bjps-new-team-under-jp-nadda-a-mix-of-short-and-long-term-goals-in-mind-5894561.html
949034457	20200928	202009	2020	2020.7342	GOV	GOVERNMENT						GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	2	2	3.55335231647076	1	India	IN	IN	20	77	IN	2	Arkansas, United States	US	USAR	34.9513	-92.3809	AR	1	India	IN	IN	20	77	IN	20200928	https://economictimes.indiatimes.com/news/economy/agriculture/agriculture-and-food-processing-sector-to-strengthen-india-us-ties-arkansas-governor/articleshow/78361908.cms
949034476	20200928	202009	2020	2020.7342	GOVBUS	RESERVE BANK						GOV	BUS												1	010	010	01	1	0.0	20	1	20	-2.76801142163305	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200928	https://www.ndtv.com/business/loan-moratorium-case-hearing-top-court-allows-centre-to-submit-loan-moratorium-plan-on-october-5-2301991
949034478	20200928	202009	2020	2020.7342	GOVBUS	RESERVE BANK						GOV	BUS												1	036	036	03	1	4.0	4	1	4	-0.588235294117647	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200928	https://www.newindianexpress.com/business/2020/sep/28/rbi-reschedules-monetary-policy-committee-meeting-on-tuesday-new-dates-to-be-announced-shortly-2202986.html
949034481	20200928	202009	2020	2020.7342	GOVDEV	PUBLIC SERVICE COMMISSION						GOV	DEV		JUD	SUPREME COURT						JUD			1	010	010	01	1	0.0	4	1	4	-5.26315789473685	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200928	https://www.sentinelassam.com/national-news/civil-services-exam-2020-to-be-held-on-oct-4-deferment-impossible-upsc-to-supreme-court-504055
949034482	20200928	202009	2020	2020.7342	GOVDEV	PUBLIC SERVICE COMMISSION						GOV	DEV		JUD	SUPREME COURT						JUD			1	013	013	01	1	0.4	6	1	6	-5.26315789473685	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200928	https://www.sentinelassam.com/national-news/civil-services-exam-2020-to-be-held-on-oct-4-deferment-impossible-upsc-to-supreme-court-504055
949034513	20200928	202009	2020	2020.7342	HIN	HINDU				HIN					AFG	AFGHAN	AFG								0	043	043	04	1	2.8	12	3	12	-4.26293441416663	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	India	IN	IN	20	77	IN	20200928	https://en.qantara.de/content/facing-is-last-embattled-sikhs-and-hindus-leave-afghanistan
949034514	20200928	202009	2020	2020.7342	HIN	HINDU				HIN					AFG	AFGHANISTAN	AFG								0	043	043	04	1	2.8	6	3	6	-4.26293441416663	1	India	IN	IN	20	77	IN	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	India	IN	IN	20	77	IN	20200928	https://en.qantara.de/content/facing-is-last-embattled-sikhs-and-hindus-leave-afghanistan
949034515	20200928	202009	2020	2020.7342	HIN	HINDU				HIN					AFG	AFGHANISTAN	AFG								0	043	043	04	1	2.8	6	3	6	-4.26293441416663	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20200928	https://en.qantara.de/content/facing-is-last-embattled-sikhs-and-hindus-leave-afghanistan
949034561	20200928	202009	2020	2020.7342	IND	KOLKATA	IND																		1	020	020	02	1	3.0	4	1	4	0.0857632933104697	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200928	https://www.financialexpress.com/lifestyle/travel-tourism/from-kolkata-to-vadodara-people-appeal-to-govt-to-connect-patna-collectorate-with-tourism-2/2093294/
949034562	20200928	202009	2020	2020.7342	IND	KOLKATA	IND																		1	020	020	02	1	3.0	2	1	2	0.0857632933104697	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	0							4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200928	https://www.financialexpress.com/lifestyle/travel-tourism/from-kolkata-to-vadodara-people-appeal-to-govt-to-connect-patna-collectorate-with-tourism-2/2093294/
949034563	20200928	202009	2020	2020.7342	IND	BIHAR	IND																		1	043	043	04	1	2.8	11	3	11	0.774521642354053	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	0							4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200928	https://www.financialexpress.com/lifestyle/travel-tourism/from-kolkata-to-vadodara-people-appeal-to-govt-to-connect-patna-collectorate-with-tourism-2/2093294/
949034565	20200928	202009	2020	2020.7342	IND	MADRAS	IND																		0	051	051	05	1	3.4	1	1	1	3.15789473684211	4	Madras, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	0							4	Madras, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	20200928	https://www.newindianexpress.com/cities/chennai/2020/sep/28/little-bengal-in-chennai-comes-alive-with-sombre-durga-pujo-2202685.html
949034566	20200928	202009	2020	2020.7342	IND	KOCHI	IND																		1	173	173	17	4	-5.0	3	1	3	-6.27306273062731	4	Kannur, Kerala, India	IN	IN13	11.8667	75.3653	-2092528	0							4	Kannur, Kerala, India	IN	IN13	11.8667	75.3653	-2092528	20200928	https://www.newindianexpress.com/states/kerala/2020/sep/28/kerala-man-gets-life-term-rs-210-lakh-fine-for-joining-islamic-state-and-waging-war-in-iraq-2202982.html
949034567	20200928	202009	2020	2020.7342	IND	DELHI	IND																		1	173	173	17	4	-5.0	8	1	8	-0.48367664432514	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							1	Nepal	NP	NP	28	84	NP	20200928	https://uk.reuters.com/article/uk-climate-change-youth-india-idUKKBN26J0ZS
949034569	20200928	202009	2020	2020.7342	IND	VADODARA	IND								ARE	UNITED ARAB EMIRATES	ARE								1	061	061	06	2	6.4	18	3	18	1.0637402790966	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	1	United Arab Emirates	AE	AE	24	54	AE	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200928	https://www.msn.com/en-in/money/news/chemcon-speciality-chemicals-ipo-heres-how-to-check-allotment-status/ar-BB19uzC9
949034571	20200928	202009	2020	2020.7342	IND	MUMBAI	IND								BUS	BUSINESS						BUS			1	100	100	10	3	-5.0	1	1	1	-2.63157894736842	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	20200928	http://www.governancenow.com/views/columns/is-china-gearing-up-for-conflict-with-india
949034572	20200928	202009	2020	2020.7342	IND	NEW DELHI	IND								COP	POLICE						COP			1	140	140	14	3	-6.5	7	3	7	-2.51734089665125	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200928	https://www.newindianexpress.com/cities/delhi/2020/sep/28/farm-laws-protest-delhi-congress-chief-workers-detained-iyc-activists-set-tractor-on-fireat-india-gate-2202913.html
949034573	20200928	202009	2020	2020.7342	IND	NEW DELHI	IND								COP	POLICE						COP			1	140	140	14	3	-6.5	1	1	1	-4.90909090909091	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Rajghat, Uttar Pradesh, India	IN	IN36	24.8366	78.4326	10449211	4	Rajghat, Uttar Pradesh, India	IN	IN36	24.8366	78.4326	10449211	20200928	https://www.newindianexpress.com/cities/delhi/2020/sep/28/farm-laws-protest-delhi-congress-chief-workers-detained-iyc-activists-set-tractor-on-fireat-india-gate-2202913.html
949034574	20200928	202009	2020	2020.7342	IND	BIHAR	IND								CVL	TOURIST						CVL			0	020	020	02	1	3.0	1	1	1	0.0857632933104697	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200928	https://www.financialexpress.com/lifestyle/travel-tourism/from-kolkata-to-vadodara-people-appeal-to-govt-to-connect-patna-collectorate-with-tourism-2/2093294/
949034575	20200928	202009	2020	2020.7342	IND	BIHAR	IND								CVL	TOURIST						CVL			0	020	020	02	1	3.0	2	1	2	0.0857632933104697	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200928	https://www.financialexpress.com/lifestyle/travel-tourism/from-kolkata-to-vadodara-people-appeal-to-govt-to-connect-patna-collectorate-with-tourism-2/2093294/
949034576	20200928	202009	2020	2020.7342	IND	PATNA	IND								CVL	TOURIST						CVL			0	020	020	02	1	3.0	3	1	3	0.0857632933104697	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200928	https://www.financialexpress.com/lifestyle/travel-tourism/from-kolkata-to-vadodara-people-appeal-to-govt-to-connect-patna-collectorate-with-tourism-2/2093294/
949034577	20200928	202009	2020	2020.7342	IND	VADODARA	IND								DEU	GERMANY	DEU								1	061	061	06	2	6.4	18	3	18	1.0637402790966	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	1	Germany	GM	GM	51.5	10.5	GM	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200928	https://www.msn.com/en-in/money/news/chemcon-speciality-chemicals-ipo-heres-how-to-check-allotment-status/ar-BB19uzC9
949034578	20200928	202009	2020	2020.7342	IND	VADODARA	IND								ESP	SPAIN	ESP								1	061	061	06	2	6.4	6	1	6	0.977198697068404	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	4	Mazagon, AndalucÃ­SP, Spain	SP	SP51	37.1142	-6.76444	-391629	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200928	https://www.msn.com/en-in/money/news/chemcon-speciality-chemicals-ipo-heres-how-to-check-allotment-status/ar-BB19uzC9
949034579	20200928	202009	2020	2020.7342	IND	BIHAR	IND								GOV	GOVERNMENT						GOV			0	0234	023	02	1	3.4	2	1	2	0.0857632933104697	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	25.1833	85.5167	-2091797	20200928	https://www.financialexpress.com/lifestyle/travel-tourism/from-kolkata-to-vadodara-people-appeal-to-govt-to-connect-patna-collectorate-with-tourism-2/2093294/
949034580	20200928	202009	2020	2020.7342	IND	BIHAR	IND								GOV	GOVERNMENT						GOV			0	0234	023	02	1	3.4	2	1	2	0.0857632933104697	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	25.6	85.1167	-2107500	20200928	https://www.financialexpress.com/lifestyle/travel-tourism/from-kolkata-to-vadodara-people-appeal-to-govt-to-connect-patna-collectorate-with-tourism-2/2093294/
949034581	20200928	202009	2020	2020.7342	IND	MADRAS	IND								GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	4	1	4	3.15789473684211	4	Madras, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	4	Madras, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	4	Madras, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	20200928	https://www.newindianexpress.com/cities/chennai/2020/sep/28/little-bengal-in-chennai-comes-alive-with-sombre-durga-pujo-2202685.html
949034582	20200928	202009	2020	2020.7342	IND	MADRAS	IND								GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	2	1	2	3.15789473684211	4	West Mambalam, Tamil Nadu, India	IN	IN25	13.0389	80.2258	-2103580	4	West Mambalam, Tamil Nadu, India	IN	IN25	13.0389	80.2258	-2103580	4	West Mambalam, Tamil Nadu, India	IN	IN25	13.0389	80.2258	-2103580	20200928	https://www.newindianexpress.com/cities/chennai/2020/sep/28/little-bengal-in-chennai-comes-alive-with-sombre-durga-pujo-2202685.html
949034583	20200928	202009	2020	2020.7342	IND	MUMBAI	IND								GOVBUS	RESERVE BANK						GOV	BUS		1	036	036	03	1	4.0	6	1	6	-0.588235294117647	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200928	https://www.newindianexpress.com/business/2020/sep/28/rbi-reschedules-monetary-policy-committee-meeting-on-tuesday-new-dates-to-be-announced-shortly-2202986.html
949034584	20200928	202009	2020	2020.7342	IND	NEW DELHI	IND								IGOUNO	UNITED NATIONS		UNO				IGO			1	010	010	01	1	0.0	1	1	1	-7.21153846153847	4	Jammu, Jammu and Kashmir, India	IN	IN12	32.7333	74.8667	-2098228	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	34.796	72.1502	-2764806	20200928	https://www.oneindia.com/india/pakistan-is-enforcing-institutional-disappearance-india-tells-un-3155616.html
949034585	20200928	202009	2020	2020.7342	IND	NEW DELHI	IND								IGOUNO	UNITED NATIONS		UNO				IGO			1	010	010	01	1	0.0	1	1	1	-7.21153846153847	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	34.796	72.1502	-2764806	20200928	https://www.oneindia.com/india/pakistan-is-enforcing-institutional-disappearance-india-tells-un-3155616.html
949034587	20200928	202009	2020	2020.7342	IND	VADODARA	IND								ITA	ITALY	ITA								1	061	061	06	2	6.4	18	3	18	1.0637402790966	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	1	Italy	IT	IT	42.833333	12.833333	IT	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200928	https://www.msn.com/en-in/money/news/chemcon-speciality-chemicals-ipo-heres-how-to-check-allotment-status/ar-BB19uzC9
949034588	20200928	202009	2020	2020.7342	IND	VADODARA	IND								JPN	JAPAN	JPN								1	061	061	06	2	6.4	18	3	18	1.0637402790966	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	1	Japan	JA	JA	36	138	JA	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200928	https://www.msn.com/en-in/money/news/chemcon-speciality-chemicals-ipo-heres-how-to-check-allotment-status/ar-BB19uzC9
949034589	20200928	202009	2020	2020.7342	IND	VADODARA	IND								KOR	SOUTH KOREA	KOR								1	061	061	06	2	6.4	18	3	18	1.0637402790966	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	1	South Korea	KS	KS	37	127.5	KS	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200928	https://www.msn.com/en-in/money/news/chemcon-speciality-chemicals-ipo-heres-how-to-check-allotment-status/ar-BB19uzC9
949034590	20200928	202009	2020	2020.7342	IND	KARNATAKA	IND								LAB	WORKER						LAB			1	141	141	14	3	-6.5	6	1	6	-3.71747211895911	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	20200928	https://www.indiatvnews.com/news/world/breaking-news-september-28-karnataka-bandh-live-updates-coronavirus-covid-19-652685
949034592	20200928	202009	2020	2020.7342	IND	VADODARA	IND								MYS	MALAYSIA	MYS								1	061	061	06	2	6.4	18	3	18	1.0637402790966	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	1	Malaysia	MY	MY	2.5	112.5	MY	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200928	https://www.msn.com/en-in/money/news/chemcon-speciality-chemicals-ipo-heres-how-to-check-allotment-status/ar-BB19uzC9
949034593	20200928	202009	2020	2020.7342	IND	DELHI	IND								OPP	ACTIVIST						OPP			1	180	180	18	4	-9.0	4	1	4	-4.90909090909091	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200928	https://www.newindianexpress.com/cities/delhi/2020/sep/28/farm-laws-protest-delhi-congress-chief-workers-detained-iyc-activists-set-tractor-on-fireat-india-gate-2202913.html
949034594	20200928	202009	2020	2020.7342	IND	VADODARA	IND								RUS	RUSSIA	RUS								1	061	061	06	2	6.4	18	3	18	1.0637402790966	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	1	Russia	RS	RS	60	100	RS	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200928	https://www.msn.com/en-in/money/news/chemcon-speciality-chemicals-ipo-heres-how-to-check-allotment-status/ar-BB19uzC9
949034595	20200928	202009	2020	2020.7342	IND	VADODARA	IND								SCGSRB	SERBIA	SRB								1	061	061	06	2	6.4	18	3	18	1.0637402790966	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	1	Serbia	RI	RI	44	21	RI	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200928	https://www.msn.com/en-in/money/news/chemcon-speciality-chemicals-ipo-heres-how-to-check-allotment-status/ar-BB19uzC9
949034596	20200928	202009	2020	2020.7342	IND	VADODARA	IND								THA	THAILAND	THA								1	061	061	06	2	6.4	18	3	18	1.0637402790966	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	1	Thailand	TH	TH	15	100	TH	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200928	https://www.msn.com/en-in/money/news/chemcon-speciality-chemicals-ipo-heres-how-to-check-allotment-status/ar-BB19uzC9
949034597	20200928	202009	2020	2020.7342	IND	VADODARA	IND								USA	THE US	USA								1	061	061	06	2	6.4	18	3	18	1.0637402790966	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	1	Germany	GM	GM	51.5	10.5	GM	4	Vadodara, Gujarat, India	IN	IN09	22.3	73.2	-2114049	20200928	https://www.msn.com/en-in/money/news/chemcon-speciality-chemicals-ipo-heres-how-to-check-allotment-status/ar-BB19uzC9
949034598	20200928	202009	2020	2020.7342	IND	MADRAS	IND								bar	BARI			bar						0	051	051	05	1	3.4	2	1	2	3.15789473684211	4	Madras, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	4	Madras, Tamil Nadu, India	IN	IN25	13.0833	80.2833	-2103041	4	West Mambalam, Tamil Nadu, India	IN	IN25	13.0389	80.2258	-2103580	20200928	https://www.newindianexpress.com/cities/chennai/2020/sep/28/little-bengal-in-chennai-comes-alive-with-sombre-durga-pujo-2202685.html
949034601	20200928	202009	2020	2020.7342	INDCVL	UTTAR PRADESH	IND					CVL			BUS	BUSINESS						BUS			1	043	043	04	1	2.8	1	1	1	-2.63157894736842	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	27.25	80.75	-2113996	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200928	http://www.governancenow.com/views/columns/is-china-gearing-up-for-conflict-with-india
