945428468	20200909	202009	2020	2020.6822	GOV	GOVERNMENT						GOV			IND	BHARAT	IND								1	046	046	04	1	7.0	15	3	15	0.187613675093887	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200909	https://www.telegraphindia.com/india/relapse-fears-over-halt-in-adult-literacy-drive/cid/1791367
945428480	20200909	202009	2020	2020.6822	GOV	EMBASSY						GOV			MIL	MILITARY						MIL			0	010	010	01	1	0.0	2	1	2	-5.84707646176911	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20200909	https://www.telegraphindia.com/india/china-cries-provocation-on-border-india-silent/cid/1791364
945428481	20200909	202009	2020	2020.6822	GOV	EMBASSY						GOV			MIL	MILITARY						MIL			0	010	010	01	1	0.0	8	1	8	-5.84707646176911	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	28.6	77.2	-2106102	20200909	https://www.telegraphindia.com/india/china-cries-provocation-on-border-india-silent/cid/1791364
945428485	20200909	202009	2020	2020.6822	GOV	PRESIDENT						GOV			MNCKOR	SAMSUNG	KOR					MNC			1	040	040	04	1	1.0	5	1	5	1.11265646731572	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200909	https://www.telegraphindia.com/science-tech/the-galaxy-m51-comes-with-a-7000mah-battery/cid/1791396
945428502	20200909	202009	2020	2020.6822	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								0	010	010	01	1	0.0	44	7	44	-1.79998181037545	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200909	https://www.wnpr.org/post/9-drugmakers-sign-safety-pledge-rush-develop-coronavirus-vaccine
945428593	20200909	202009	2020	2020.6822	HLH	DOCTOR						HLH													1	130	130	13	3	-4.4	10	1	10	-5.61594202898551	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	0							4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200909	https://www.telegraphindia.com/india/no-benefit-from-plasma-icmr-study/cid/1791397
945428617	20200909	202009	2020	2020.6822	IND	DELHI	IND																		1	043	043	04	1	2.8	152	32	150	-2.97349640270237	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200909	https://www.telegraphindia.com/india/cabbie-killed-family-levels-jai-shri-ram-chant-charge/cid/1791371
945428618	20200909	202009	2020	2020.6822	IND	DELHI	IND																		0	043	043	04	1	2.8	1	1	1	-6.5934065934066	4	Gurgaon, Haryana, India	IN	IN10	28.4667	77.0333	-2096897	0							4	Gurgaon, Haryana, India	IN	IN10	28.4667	77.0333	-2096897	20200909	https://www.telegraphindia.com/india/cabbie-killed-family-levels-jai-shri-ram-chant-charge/cid/1791371
945428619	20200909	202009	2020	2020.6822	IND	BANGALORE	IND								BUS	INDUSTRY						BUS			1	173	173	17	4	-5.0	3	1	3	-5.65517241379311	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	13.5	76	-2099860	20200909	https://www.telegraphindia.com/india/second-kannada-actress-in-drugs-net/cid/1791354
945428621	20200909	202009	2020	2020.6822	IND	CALCUTTA	IND								COP	POLICE COMMISSIONER						COP			1	013	013	01	1	0.4	2	1	2	0.80321285140562	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200909	https://www.telegraphindia.com/west-bengal/calcutta/chief-minister-mamata-banerjee-police-chief-support-nilanjana-chatterjee/cid/1791374
945428622	20200909	202009	2020	2020.6822	IND	CALCUTTA	IND								COP	POLICE COMMISSIONER						COP			1	051	051	05	1	3.4	2	1	2	0.80321285140562	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200909	https://www.telegraphindia.com/west-bengal/calcutta/chief-minister-mamata-banerjee-police-chief-support-nilanjana-chatterjee/cid/1791374
945428623	20200909	202009	2020	2020.6822	IND	RAJKOT	IND								COP	POLICE						COP			1	110	110	11	3	-2.0	5	1	5	-2.85714285714286	4	Bhavnagar, Gujarat, India	IN	IN09	21.7667	72.15	-2091478	4	Bhavnagar, Gujarat, India	IN	IN09	21.7667	72.15	-2091478	4	Bhavnagar, Gujarat, India	IN	IN09	21.7667	72.15	-2091478	20200909	https://timesofindia.indiatimes.com/city/rajkot/marijuana-worth-rs-68k-seized-2-held/articleshow/78004097.cms
945428624	20200909	202009	2020	2020.6822	IND	RAJKOT	IND								CVL	VILLAGE						CVL			1	190	190	19	4	-10.0	6	1	6	-4.28571428571429	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	4	Rajkot, Gujarat, India	IN	IN09	22.3	70.7833	-2108747	20200909	https://timesofindia.indiatimes.com/city/rajkot/two-fuel-stations-raided-for-illegal-sale-of-biodiesel/articleshow/78004164.cms
945428625	20200909	202009	2020	2020.6822	IND	CALCUTTA	IND								INDCOP	CALCUTTA	IND					COP			1	013	013	01	1	0.4	2	1	2	0.80321285140562	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200909	https://www.telegraphindia.com/west-bengal/calcutta/chief-minister-mamata-banerjee-police-chief-support-nilanjana-chatterjee/cid/1791374
945428626	20200909	202009	2020	2020.6822	IND	CALCUTTA	IND								INDCOP	CALCUTTA	IND					COP			1	052	052	05	1	3.5	2	1	2	0.80321285140562	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	4	Calcutta, West Bengal, India	IN	IN28	22.5697	88.3697	-2092511	20200909	https://www.telegraphindia.com/west-bengal/calcutta/chief-minister-mamata-banerjee-police-chief-support-nilanjana-chatterjee/cid/1791374
945428628	20200909	202009	2020	2020.6822	IND	BANGALORE	IND								kan	KANNADA			kan						1	042	042	04	1	1.9	6	1	6	-5.65517241379311	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200909	https://www.telegraphindia.com/india/second-kannada-actress-in-drugs-net/cid/1791354
